Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
PPP1R37	4.003504933077658	0.2610859091361475	0.7250663857486987	15.7414279545315	0.0012811380051387	0.0175355764453368	12.69803855763231	0.0053372748979442	0.0526139932490628	10.81432381508049	3	0.0001668933264801262	0.0018122255148094516
SYCP1	7.661550508566798	0.0535496404877654	0.2900756796591497	8.477413469314582	0.0371097168611897	0.2362924438377251	15.778643220868693	0.0012588450832587	0.0161938343366095	10.639202399583356	3	0.00020576492176283635	0.002190072187079694
DNMT3B	18.84247623599125	0.0002946869599802	0.0043873580315069	7.598716339546638	0.0550755277903662	0.3052383737277427	5.371949799738637	0.146501222622815	0.5605360460443611	10.60438079175884	3	0.00021449179389166397	0.0022666358022957337
TMPRSS6							19.477567162112774	0.0002177692966288	0.0035050816519405	19.477567162112774	1	0.00021776929662886354	0.0022971649711296268
KRT32	20.859626323926424	0.0001125843351033	0.0018838719109432				5.010963870368776	0.1709960740159627	0.6063622603634349	12.9352950971476	2	0.00023534541178265675	0.0024671626722782944
HMSD	25.243796340833907	1.3730248195837128e-05	0.0002783205490521				0.6101215716279449	0.8941114119965587	1.0	12.926958956230926	2	0.0002370330975144814	0.002480456971777648
SOAT1	18.55033769276474	0.0003386257853635	0.0049044471753252	4.591312431076038	0.2042886132947539	0.6498212184336211	8.034032913955754	0.0453135593970333	0.2724195221707635	10.391894345932178	3	0.000276172749985522	0.002844723666009405
DOT1L	24.697726258306	1.7858635949337713e-05	0.0003559846184662				0.546685890658397	0.9085213204240846	1.0	12.622206074482202	2	0.0003076412458244657	0.003125307329788925
CNN3	2.31455435574681	0.5097384144199546	0.9373555652969936	14.433628500336221	0.0023705717446827	0.0292357030696631	13.81440943878736	0.003168972544625	0.0342397844629494	10.187530764956797	3	0.00035175579104913666	0.003525010363691561
RIN2	18.348456011123968	0.0003727392851758	0.0052945544685418							18.348456011123968	1	0.0003727392851758206	0.0037039008800034273
MAP1A	14.624599195088571	0.0021672513917385	0.023666977612744	12.650756075728331	0.0054560901069401	0.0559307279473136	2.9828793954195585	0.39427237596216097	0.8677420726610693	10.08607822207882	3	0.0003964640421674591	0.003910081149816683
YS038				18.213504049540614	0.0003974279586401	0.0064689456240821				18.213504049540614	1	0.0003974279586401662	0.003916321342433304
DDX31	24.322658391420042	2.1390109024183883e-05	0.0004194036100692	1.2966779872675789	0.7299220719450871	0.9971922143567379	4.46366712578628	0.2155540825682689	0.6773027721667149	10.027667834824632	3	0.00042467968706684885	0.004146851609880667
FAM71A	9.535990404440462	0.0229515492896816	0.1570731296141809	14.93768596883184	0.0018706823566283	0.0240559099490267				12.236838186636147	2	0.0004271877895312457	0.004167900669312689
ANKRD62				21.39470701132102	8.71621371380679e-05	0.0016842801205797	3.064790274435828	0.3817432651534755	0.8590284099608326	12.229748642878427	2	0.0004297690027185835	0.0041896277470298855
SORL1	1.304917999967743	0.7279655810368171	1.0	17.409127850690407	0.0005821952433953	0.0090096895589253	11.154239445498485	0.0109204224543113	0.0940122082716395	9.956095098718876	3	0.00046194204101485364	0.004466446962388098
OCLN	21.186348975180877	9.629930542861872e-05	0.0016341906910612				3.0008659889882057	0.3914916770732736	0.8658572886269409	12.093607482084547	2	0.0004824223971036669	0.004645476258754773
FAT3	7.888438446074474	0.0483745014397644	0.2718726376345026	16.177556829535867	0.0010427833163125	0.0146333884019234				12.032997637805169	2	0.0005078593580855224	0.004870589545305194
QSOX1	10.497008169262607	0.0147812061951037	0.1115044885906019	15.194014209975474	0.0016581368133874	0.0217483752274979	3.724483041034444	0.2927930556448909	0.7769952543509502	9.805168473424176	3	0.0005513032800030773	0.005248922130464082
GORASP2	11.638002926861704	0.0087319062687212	0.0739589375481441	13.568345197479658	0.0035556686000386	0.0400886380225881	4.097120469398088	0.2511660456328782	0.7273469811176372	9.767822864579816	3	0.0005759013820603081	0.005465516727819536
TUSC1				17.306848106733206	0.0006111188140371	0.0094169630470069				17.306848106733206	1	0.0006111188140371214	0.0057581513752900096
FBXL19							17.281182474732294	0.0006185981814557	0.0087467709344388	17.281182474732294	1	0.0006185981814557709	0.005819350434140407
HDGFRP3	2.8162571345493252	0.4208306908398775	0.8823364670397433	4.233962717807343	0.2372834940988204	0.6987969893448147	22.06316966487217	6.328638884915473e-05	0.00116705173171	9.704463172409612	3	0.0006201088665130262	0.005828924758757183
PJVK							17.18270855049089	0.0006481488745721	0.0091390796743286	17.18270855049089	1	0.0006481488745721031	0.006063576298904365
SMTN	17.148692757428986	0.0006586791930177	0.0085690856209684							17.148692757428986	1	0.0006586791930177057	0.006142650991667483
GNGT2							17.098467534717006	0.0006745391161646	0.0094716144411247	17.098467534717006	1	0.0006745391161646505	0.006280649644603931
ARRB1	6.9563855585147065	0.0733009819962592	0.3514049076900667	12.476175539394276	0.005917889900560001	0.0594008198768714	9.362142942393428	0.024844068810714	0.1758890577899786	9.598234680100804	3	0.0007017728492769669	0.006513707961303088
TTC29				12.58725565587174	0.0056197838812247	0.0574457964775267	10.661086643472249	0.0137070395245682	0.11263804232689001	11.624171149671993	2	0.0007174289979804787	0.006648587696801852
DNAH8	8.178256769998454	0.0424678089762944	0.24617977779003103	18.03562842438224	0.0004324698598761	0.0069300658033805	2.2470447679181027	0.5227415569998459	0.9462248387388592	9.486976654099598	3	0.0007985470754562927	0.0073772024744302046
XKR8	16.608517824102414	0.0008506028553776	0.0107169253316171							16.608517824102414	1	0.0008506028553776221	0.0078032418656636
HMHA1	7.204155600311622	0.065667612765271	0.3286122501009494	11.707402259461615	0.0084557379840864	0.0787495082615882	9.37252338882902	0.0247268913973547	0.1754275042094042	9.42802708286742	3	0.0008549798103856422	0.007837314928535054
TNNT2	15.711670812277145	0.0012992449292076	0.0153982204959741	6.903240029591202	0.0750466298784757	0.3740427545736168	5.667937103681639	0.1289321179694494	0.5192158959119755	9.427615981849994	3	0.0008553867016830896	0.007834971144386159
FLNA	7.921868080643579	0.0476543591464251	0.2689287789852411	11.345965967061325	0.0099949209120037	0.0902916167888141	8.900129187799198	0.0306486195376513	0.2050803861197503	9.389321078501368	3	0.0008941291832826137	0.008145668407023809
HDC	8.995310422425483	0.0293533020466344	0.1873764713869047	16.018233427517494	0.0011242651494725	0.0155951328891324	3.1104963951380644	0.3749005714819203	0.8544559625580732	9.374680081693679	3	0.0009093889995060447	0.008246568189539095
SPATA7				3.0325696337951364	0.3866307882670096	0.8592191595343416	19.552928128209764	0.0002100853495419	0.0033921915131778	11.292748881002453	2	0.0009478814595526193	0.008556258213137194
PPIF	4.3854650723435284	0.2227369027223157	0.6715727746231329	11.795455942583684	0.0081177187760756	0.0759932041382103	11.40408165324013	0.0097299873177818	0.0861069856689017	9.195000889389117	3	0.001118633999718948	0.009878899960176669
ADCY4	2.7354916754176872	0.4342295119017997	0.8909464070435384	9.204661272918806	0.0266899987777049	0.1904132489303786	15.423398369509089	0.001488349474549	0.018556711921594	9.121183772615195	3	0.0012175796462616788	0.010641448127896788
MEF2C	13.947518732497196	0.0029774660994410004	0.0310641403280095				7.822108186333839	0.0498348818544484	0.2906269262064722	10.884813459415517	2	0.0013329202508803168	0.011471457035414662
CRTAP	6.959179102983631	0.0732103173728344	0.3511458344025695	12.492092679801331	0.0058742322858899	0.0593749324896881	7.6219859448704295	0.0545055782060757	0.3098340672421735	9.024419242551797	3	0.0013602649426184726	0.011672810556214394
FLNC	8.32791365803204	0.039699238810050004	0.2338060821319161	8.806898686881889	0.0319715582753036	0.2147383379699065	9.894543899670165	0.0194841526151708	0.1463335022818912	9.009785414861364	3	0.001383213045656823	0.011843949503904369
SARDH	4.406701821182148	0.2207647766465091	0.6711137217776568	17.23255721462794	0.0006330186961553	0.0097336725896059				10.819629517905042	2	0.001407245754866848	0.012023613476373176
EIF2AK3	21.038856941570717	0.0001033380451043	0.0017474518103352				0.5836860714573471	0.9001567063645785	1.0	10.811271506514034	2	0.0014170648740942323	0.012090037616280157
LAS2	15.45917990498915	0.0014634676340716	0.0169670225821999							15.45917990498915	1	0.0014634676340716851	0.01245000343373934
ADARB2	15.229139034988814	0.0016309433652876	0.018772490980046002							15.229139034988814	1	0.0016309433652876854	0.013677947017394951
MYO1G	7.761797612062954	0.0511998973315396	0.2824537489153062	11.804312013524337	0.0080844698161974	0.0757801081214771	6.818931658561809	0.0778985241985576	0.3854568225738992	8.795013761383034	3	0.0017665748147092247	0.014577632368413525
MNS1	18.826774945745445	0.0002968971922511	0.0044065793797273				2.257879506482212	0.5206380630440077	0.9447821742709328	10.542327226113828	2	0.0017714541026548718	0.014597522483549728
MYH13	20.66396827259889	0.0001236207838393	0.0020506506495709				0.4043575834901052	0.9393408562771424	1.0	10.534162928044498	2	0.0017834691235110453	0.014676076816644476
PPP1R26	2.8957211896287465	0.4079839205512793	0.8694709558225531	8.291112316364709	0.0403632543572056	0.248895255323827	15.148184650808913	0.0016942952876938	0.020666319870617	8.77833938560079	3	0.0018003191123976273	0.01477361103685076
FAM200A	14.974410273793788	0.0018386482401111	0.0206670097610619							14.974410273793788	1	0.0018386482401111606	0.015035971949733381
MAGED1	10.665546120869863	0.0136789444285347	0.1050069809293763				10.326000952038317	0.015988901610768998	0.1253846939639236	10.49577353645409	2	0.0018410424719458808	0.01504514666949553
AUNIP	7.289087563165668	0.0632326734583619	0.3207803561474994	11.266725234758933	0.0103676566891757	0.0928464125064105	7.6052079653775815	0.054915946700415	0.3119916074046028	8.72034025443406	3	0.0019226362348358167	0.015604099846900163
FHL1	6.4524235850880665	0.0915578024545649	0.4052891089263014				14.180875981720483	0.0026690072474778	0.0299236205686221	10.316649783404275	2	0.0021346155779083512	0.017136340263928206
KIFC3	17.953218447373462	0.0004497300922661	0.0062132739548241				2.5667132829252832	0.4633550440169657	0.9172871461923664	10.259965865149374	2	0.002236709311355286	0.01790730372835224
EIF1AD	0.4683714282779007	0.9257830513064988	1.0	0.6120651167258784	0.8936648711958609	1.0	24.66537050462389	1.813887070575313e-05	0.0003874217869726	8.581935683209222	3	0.0022479935702039737	0.017973308970697766
SNX20	7.973464337451228	0.0465633130401088	0.2641710327979664	12.524524947456715	0.0057862599957106	0.0588147693234889				10.24899464245397	2	0.002257013681505207	0.018008897964776702
DNAH14	5.224941586472196	0.1560476400810794	0.5553766789522604	11.348173342270858	0.0099847292916701	0.0903124387871088	9.097462788495653	0.0280227423354521	0.1918203133225948	8.556859239079568	3	0.0023123969025064524	0.01838876487702676
YR010	14.448616969287427	0.0023539522149599	0.0254449761409651							14.448616969287427	1	0.0023539522149599603	0.01865649124792328
RAB7L1	5.455828336514921	0.1413045722591476	0.5251272243491113				14.862316555126126	0.0019381703202486	0.0230576220002323	10.159072445820524	2	0.002430360938655692	0.019210573595991685
KIAA0141							14.341128727312267	0.0024757425350689	0.0282256952984662	14.341128727312267	1	0.0024757425350689505	0.019517103651460227
ELAVL3	18.829572857214266	0.000296502133077	0.0044075386851828				1.3871226469900162	0.7085560113733456	1.0	10.10834775210214	2	0.0025338134649515428	0.01993502609650832
C19orf77	6.648284850857288	0.08399441811252	0.3827654376724536	4.2684668143763576	0.2338958307454146	0.6950514674330227	14.421152313042755	0.0023844942831291	0.0274637316523319	8.4459679927588	3	0.002619270761648923	0.02053904294197514
CES4A							14.12341804786834	0.0027418832108163	0.0306050999187479	14.12341804786834	1	0.0027418832108163176	0.02137295251674552
GIT2	9.158124601380734	0.027260758178392002	0.1774447721754396	2.9898213996299985	0.3931971800154118	0.8626703157168735	13.048444897779063	0.0045330032408189	0.0458462785315195	8.398796966263268	3	0.0027614440833381697	0.021482944924653857
KCND3	14.049063084526589	0.0028391244846957	0.0298481639904201							14.049063084526589	1	0.002839124484695781	0.02191426046444361
NALCN	2.790788518120753	0.4250185366938106	0.8853090875125474	16.38073414908971	0.0009473296406744	0.0135571313131771	5.9340128388172175	0.1148651526377709	0.4886112627331062	8.368511835342561	3	0.002856629191822248	0.02202062594087228
FAM21C	0.8035527986330503	0.8486170634142038	1.0	15.684499946227923	0.0013159999072512	0.0179109817885216	8.602823529203924	0.035065322236275	0.2255408655146435	8.3636254246883	3	0.002872281402239756	0.022112452852529368
RIMS2							13.984576599386132	0.0029262220057902	0.0323417812081005	13.984576599386132	1	0.0029262220057902147	0.022469204687317727
PAWR	1.0083225391471693	0.7992381576495583	1.0	15.778473932590465	0.0012589456142942	0.0172645160427034	8.124023588977696	0.0435168598879001	0.2642859565117583	8.303606686905109	3	0.0030714303530079675	0.023266921155873938
TDRD5							13.858470550186608	0.0031042671644467	0.0337568214531244	13.858470550186608	1	0.003104267164446745	0.023470562160858542
TNFSF13	9.579751685670272	0.0224978980449731	0.15485272538061903				10.078589642518681	0.017909772738701	0.1371547195208846	9.829170664094477	2	0.0031848828463435976	0.02394230111761796
KLHL32							13.710579506467884	0.0033267826961985	0.03579208078248	13.710579506467884	1	0.0033267826961985137	0.024913999608959736
ALOX12B	11.26376707946526	0.0103818336875223	0.0845718108716772				8.245210540001835	0.0412066719912056	0.2537569022134829	9.754488809733546	2	0.0033850703581983304	0.0252545469941295
HSH2D	12.363553294412599	0.0062360906141136	0.0571075805235165				7.1225175894750326	0.0680935665689652	0.3548014760392198	9.743035441943816	2	0.003416836905314938	0.02541138138701204
LRRFIP2	3.380135281315288	0.33664413000753296	0.8118068205513649	1.6821451571907904	0.640910604424874	0.9804955415280618	19.20887337751149	0.000247513140147	0.0039276223054055	8.090384605339189	3	0.003892592531204601	0.02843107268776677
APOL1	2.5082252160674527	0.4738064364375146	0.9140555558476641	5.043394521483939	0.16864702271371398	0.5971641514708533	16.53930446288534	0.0008789071548247	0.0118482770112456	8.030308066812244	3	0.0041598525742534845	0.029994058957650883
SHCBP1L							13.212820338421615	0.0041982597996652	0.0431066756712078	13.212820338421615	1	0.0041982597996652405	0.03023411822840528
FOSB	13.169828645681381	0.0042833708873335	0.0423828277273							13.169828645681381	1	0.00428337088733352	0.030753406644030888
GRM6				13.142991488047187	0.0043373641884655	0.0469253457934735				13.142991488047187	1	0.004337364188465526	0.031103293831779774
IQCA1	2.076972619491643	0.5565853883724511	0.9631006503726872	16.780280788354748	0.0007842133804876	0.0115663471444582				9.428626703923195	2	0.004411626478091849	0.03154019534669657
FRMD5							13.097660186213947	0.0044300996497981	0.0451210551856702	13.097660186213947	1	0.004430099649798124	0.03165312891774188
SOGA3	3.6469626914767375	0.3021957649040217	0.7780486020138991	13.463558908772356	0.0037342055860258	0.0416467650774828	6.800124503199021	0.078548837364045	0.38772717185450606	7.9702153678160395	3	0.004444835422291832	0.031720083807242554
CAPN9	15.571828747988734	0.0013877981869555	0.0162667591889113				3.1747333311768933	0.3654613709291884	0.8468599037049904	9.373281039582814	2	0.004613764569151286	0.03280683465436798
TRIM16L				16.453282903335722	0.0009153922263498	0.0132046698998605	2.273626265487147	0.5175922345666879	0.9443329938282842	9.363454584411436	2	0.00465058300580187	0.03304876444928312
TCP10L2	9.521635967282279	0.0231023005229998	0.1577669924604858				9.187169010081377	0.0269031495956374	0.1862978703873008	9.35440248868183	2	0.0046847527138067155	0.033271592096555204
LIPA	11.039426055857158	0.0115145831381758	0.0916197702313944	5.409645376283259	0.1441438188838135	0.5456927077387747	7.287973904217196	0.0632640278180506	0.3392399457785723	7.912348445452538	3	0.004736978904591147	0.03358199972829155
KHNYN	17.081381082809962	0.0006800206648267	0.0087989718412405				1.5868326441816614	0.6623791011202049	0.9936177240688924	9.334106863495812	2	0.004762253830778312	0.03374095359434005
TTK	1.274075977437248	0.7352980023222304	1.0	14.815294397206886	0.0019814929721584	0.0251232451048927	7.371349584437642	0.0609578229809593	0.3321512378144414	7.820239986360593	3	0.0052404696802304035	0.0367765898924181
KRT39	2.2462905133128466	0.5228882264864063	0.9453992674998424	11.287140334884537	0.0102703363146426	0.0920889833075958	9.807027195642268	0.0202797490082357	0.1503017415515221	7.780152681279883	3	0.005475324658966235	0.03822061044408248
HIST2H2AC	9.36011506287441	0.0248670235840742	0.1661498412014664				8.830785450028042	0.031627376483855	0.2096892989669603	9.095450256451226	2	0.005772420688294958	0.03998762427597415
C2orf44	3.0005114543703004	0.3915463267892973	0.8628237603437791	4.785128552552781	0.1882243974705494	0.6257119229621254	15.391463756555419	0.0015109105443457	0.0187917178758682	7.725701254492834	3	0.00581058436876978	0.04018138021093722
SWAP70	7.666083479031733	0.0534411631870996	0.2899795544074202	6.563948158705494	0.0871743767320275	0.4096288820821608	8.861920358939843	0.0311841945912834	0.2075665917436909	7.69731733222569	3	0.005993075965278213	0.041202397261287715
RASGRP2	8.85055754376998	0.0313452269900721	0.1964300891377851	3.0058511904350125	0.3907239172776738	0.8614282337296366	11.149520772946902	0.0109442349019096	0.0941371573041066	7.6686431690506325	3	0.006183014302204829	0.04223809596971236
CBR3	7.500446264187935	0.0575469866459052	0.3033317800774818	9.943944264378242	0.019048689147444	0.1480267488909444	5.537399903079507	0.1364187231009428	0.5384417749216159	7.660596810548563	3	0.0062373432059766535	0.04251099908396192
P4HA1	8.460562224277753	0.0373931440003788	0.2240784154222704	5.510710885502571	0.1379993895254	0.5341840321907158	8.968634774657469	0.0297108240682255	0.2005282552444769	7.646635961479264	3	0.006332695301501374	0.04308637626021505
PSIP1	12.037689369230016	0.007255161484916999	0.0638773997404819	7.3489095624970435	0.0615703790683421	0.3281483256098144	3.380648013610979	0.3365747488517924	0.8218723486192829	7.589082315112679	3	0.006740755785886788	0.045418482716872516
PSPH	9.456711695634135	0.0237963625349457	0.1603369810155023	6.65527255145478	0.0837360148411578	0.3983937980625726	6.626503009186556	0.0848048436757414	0.4055570322972162	7.579495752091824	3	0.006811129550856206	0.045814338418017415
B4GALT5				12.03666255514175	0.0072586194821708	0.0696653957472098				12.03666255514175	1	0.007258619482170891	0.048493319421847904
SURF4	7.4604478145804265	0.0585834733549121	0.3064366298564633	9.428093701192713	0.0241087558305298	0.1767078888308711	5.64423425491221	0.13026185806697899	0.5233218456627363	7.510925256895116	3	0.007335423249542668	0.04895111733963999
