Gene	Chi^2-statistic of rep3	pvalue of rep3	BH-corrected P-value of rep3	Chi^2-statistic of rep2	pvalue of rep2	BH-corrected P-value of rep2	Chi^2-statistic of rep1	pvalue of rep1	BH-corrected P-value of rep1	Average Chi^2-statistic	Number of detected	combined_pvalue	BH-corrected combined pvalue
SYCP1	7.661550508566797	0.0535496404877654	0.2900756796591497	8.477413469314582	0.0371097168611897	0.2362924438377251	15.778643220868693	0.0012588450832587	0.0161938343366095	10.639202399583356	3	0.0002057649217628	0.0021900721870796
DNMT3B	18.84247623599125	0.0002946869599802	0.0043873580315069	7.598716339546639	0.0550755277903662	0.3052383737277427	5.371949799738636	0.146501222622815	0.5605360460443611	10.604380791758842	3	0.0002144917938916	0.0022666358022957
TMPRSS6							19.477567162112774	0.0002177692966288	0.0035050816519405	19.477567162112774	1	0.0002177692966288	0.0022971649711296
KRT32	20.859626323926424	0.0001125843351033	0.0018838719109432				5.010963870368776	0.1709960740159627	0.6063622603634349	12.9352950971476	2	0.0002353454117826	0.0024671626722782
HMSD	25.243796340833903	1.3730248195837128e-05	0.0002783205490521				0.610121571627945	0.8941114119965587	1.0	12.926958956230925	2	0.0002370330975144	0.0024804569717776
SOAT1	18.55033769276474	0.0003386257853635	0.0049044471753252	4.591312431076038	0.2042886132947539	0.6498212184336211	8.034032913955754	0.0453135593970333	0.2724195221707635	10.391894345932178	3	0.0002761727499855	0.0028447236660094
DOT1L	24.697726258306005	1.7858635949337713e-05	0.0003559846184662				0.546685890658397	0.9085213204240846	1.0	12.622206074482202	2	0.0003076412458244	0.0031253073297889
CNN3	2.31455435574681	0.5097384144199546	0.9373555652969936	14.43362850033622	0.0023705717446827	0.0292357030696631	13.81440943878736	0.003168972544625	0.0342397844629494	10.187530764956795	3	0.0003517557910491	0.0035250103636915
RIN2	18.34845601112397	0.0003727392851758	0.0052945544685418							18.34845601112397	1	0.0003727392851758	0.0037039008800034
MAP1A	14.62459919508857	0.0021672513917385	0.023666977612744	12.65075607572833	0.0054560901069401	0.0559307279473136	2.9828793954195585	0.394272375962161	0.8677420726610693	10.08607822207882	3	0.0003964640421674	0.0039100811498166
YS038				18.213504049540614	0.0003974279586401	0.0064689456240821				18.213504049540614	1	0.0003974279586401	0.0039163213424333
DDX31	24.32265839142004	2.1390109024183883e-05	0.0004194036100692	1.2966779872675789	0.729922071945087	0.997192214356738	4.46366712578628	0.2155540825682689	0.6773027721667149	10.027667834824632	3	0.0004246796870668	0.0041468516098806
FAM71A	9.53599040444046	0.0229515492896816	0.1570731296141809	14.93768596883184	0.0018706823566283	0.0240559099490267				12.236838186636149	2	0.0004271877895312	0.0041679006693126
ANKRD62				21.394707011321024	8.716213713806789e-05	0.0016842801205797	3.064790274435828	0.3817432651534755	0.8590284099608326	12.229748642878429	2	0.0004297690027185	0.0041896277470298
SORL1	1.304917999967743	0.7279655810368171	1.0	17.409127850690407	0.0005821952433953	0.0090096895589253	11.154239445498485	0.0109204224543113	0.0940122082716395	9.956095098718878	3	0.0004619420410148	0.004466446962388
OCLN	21.18634897518088	9.629930542861872e-05	0.0016341906910612				3.000865988988206	0.3914916770732736	0.8658572886269409	12.093607482084543	2	0.0004824223971036	0.0046454762587547
FAT3	7.888438446074474	0.0483745014397644	0.2718726376345026	16.177556829535863	0.0010427833163125	0.0146333884019234				12.032997637805169	2	0.0005078593580855	0.0048705895453051
QSOX1	10.497008169262608	0.0147812061951037	0.1115044885906019	15.194014209975474	0.0016581368133874	0.0217483752274979	3.724483041034444	0.2927930556448909	0.7769952543509502	9.805168473424176	3	0.000551303280003	0.005248922130464
GORASP2	11.638002926861702	0.0087319062687212	0.0739589375481441	13.568345197479658	0.0035556686000386	0.0400886380225881	4.097120469398088	0.2511660456328782	0.7273469811176372	9.767822864579816	3	0.0005759013820603	0.0054655167278195
TUSC1				17.306848106733206	0.0006111188140371	0.0094169630470069				17.306848106733206	1	0.0006111188140371	0.00575815137529
FBXL19							17.281182474732294	0.0006185981814557	0.0087467709344388	17.281182474732294	1	0.0006185981814557	0.0058193504341404
HDGFRP3	2.816257134549325	0.4208306908398775	0.8823364670397433	4.233962717807343	0.2372834940988204	0.6987969893448147	22.063169664872174	6.328638884915473e-05	0.00116705173171	9.704463172409614	3	0.000620108866513	0.0058289247587571
PJVK							17.18270855049089	0.0006481488745721	0.0091390796743286	17.18270855049089	1	0.0006481488745721	0.0060635762989043
SMTN	17.148692757428986	0.0006586791930177	0.0085690856209684							17.148692757428986	1	0.0006586791930177	0.0061426509916674
GNGT2							17.098467534717006	0.0006745391161646	0.0094716144411247	17.098467534717006	1	0.0006745391161646	0.0062806496446039
ARRB1	6.9563855585147065	0.0733009819962592	0.3514049076900667	12.476175539394276	0.00591788990056	0.0594008198768714	9.362142942393428	0.024844068810714	0.1758890577899786	9.598234680100804	3	0.0007017728492769	0.006513707961303
TTC29				12.587255655871738	0.0056197838812247	0.0574457964775267	10.661086643472249	0.0137070395245682	0.11263804232689	11.624171149671994	2	0.0007174289979804	0.0066485876968018
DNAH8	8.178256769998454	0.0424678089762944	0.246179777790031	18.03562842438224	0.0004324698598761	0.0069300658033805	2.2470447679181027	0.5227415569998459	0.9462248387388592	9.486976654099598	3	0.0007985470754562	0.0073772024744302
XKR8	16.608517824102417	0.0008506028553776	0.0107169253316171							16.608517824102417	1	0.0008506028553776	0.0078032418656636
HMHA1	7.204155600311621	0.065667612765271	0.3286122501009494	11.707402259461617	0.0084557379840864	0.0787495082615882	9.37252338882902	0.0247268913973547	0.1754275042094042	9.42802708286742	3	0.0008549798103856	0.007837314928535
TNNT2	15.711670812277143	0.0012992449292076	0.0153982204959741	6.903240029591201	0.0750466298784757	0.3740427545736168	5.667937103681637	0.1289321179694494	0.5192158959119755	9.427615981849994	3	0.000855386701683	0.0078349711443861
FLNA	7.921868080643579	0.0476543591464251	0.2689287789852411	11.345965967061325	0.0099949209120037	0.0902916167888141	8.900129187799198	0.0306486195376513	0.2050803861197503	9.389321078501366	3	0.0008941291832826	0.0081456684070238
HDC	8.995310422425483	0.0293533020466344	0.1873764713869047	16.018233427517494	0.0011242651494725	0.0155951328891324	3.1104963951380644	0.3749005714819203	0.8544559625580732	9.37468008169368	3	0.000909388999506	0.008246568189539
SPATA7				3.0325696337951364	0.3866307882670096	0.8592191595343416	19.552928128209768	0.0002100853495419	0.0033921915131778	11.292748881002453	2	0.0009478814595526	0.0085562582131371
PPIF	4.385465072343528	0.2227369027223157	0.671572774623133	11.795455942583686	0.0081177187760756	0.0759932041382103	11.40408165324013	0.0097299873177818	0.0861069856689017	9.195000889389116	3	0.0011186339997189	0.0098788999601766
ADCY4	2.7354916754176872	0.4342295119017997	0.8909464070435384	9.204661272918806	0.0266899987777049	0.1904132489303786	15.423398369509089	0.001488349474549	0.018556711921594	9.121183772615195	3	0.0012175796462616	0.0106414481278967
MEF2C	13.947518732497196	0.002977466099441	0.0310641403280095				7.822108186333839	0.0498348818544484	0.2906269262064722	10.884813459415518	2	0.0013329202508803	0.0114714570354146
CRTAP	6.959179102983631	0.0732103173728344	0.3511458344025695	12.49209267980133	0.0058742322858899	0.0593749324896881	7.621985944870429	0.0545055782060757	0.3098340672421735	9.024419242551796	3	0.0013602649426184	0.0116728105562143
FLNC	8.32791365803204	0.03969923881005	0.2338060821319161	8.806898686881889	0.0319715582753036	0.2147383379699065	9.894543899670165	0.0194841526151708	0.1463335022818912	9.009785414861364	3	0.0013832130456568	0.0118439495039043
SARDH	4.406701821182149	0.2207647766465091	0.6711137217776568	17.23255721462794	0.0006330186961553	0.0097336725896059				10.819629517905044	2	0.0014072457548668	0.0120236134763731
EIF2AK3	21.03885694157072	0.0001033380451043	0.0017474518103352				0.583686071457347	0.9001567063645785	1.0	10.811271506514032	2	0.0014170648740942	0.0120900376162801
LAS2	15.45917990498915	0.0014634676340716	0.0169670225821999							15.45917990498915	1	0.0014634676340716	0.0124500034337393
ADARB2	15.229139034988812	0.0016309433652876	0.018772490980046							15.229139034988812	1	0.0016309433652876	0.0136779470173949
MYO1G	7.761797612062954	0.0511998973315396	0.2824537489153062	11.804312013524337	0.0080844698161974	0.0757801081214771	6.81893165856181	0.0778985241985576	0.3854568225738992	8.795013761383034	3	0.0017665748147092	0.0145776323684135
MNS1	18.826774945745445	0.0002968971922511	0.0044065793797273				2.257879506482212	0.5206380630440077	0.9447821742709328	10.542327226113828	2	0.0017714541026548	0.0145975224835497
MYH13	20.663968272598893	0.0001236207838393	0.0020506506495709				0.4043575834901052	0.9393408562771424	1.0	10.534162928044498	2	0.001783469123511	0.0146760768166444
PPP1R26	2.8957211896287465	0.4079839205512793	0.8694709558225531	8.291112316364709	0.0403632543572056	0.248895255323827	15.148184650808917	0.0016942952876938	0.020666319870617	8.77833938560079	3	0.0018003191123976	0.0147736110368507
FAM200A	14.97441027379379	0.0018386482401111	0.0206670097610619							14.97441027379379	1	0.0018386482401111	0.0150359719497333
MAGED1	10.665546120869864	0.0136789444285347	0.1050069809293763				10.326000952038315	0.015988901610769	0.1253846939639236	10.49577353645409	2	0.0018410424719458	0.0150451466694955
AUNIP	7.289087563165668	0.0632326734583619	0.3207803561474994	11.266725234758932	0.0103676566891757	0.0928464125064105	7.605207965377581	0.054915946700415	0.3119916074046028	8.72034025443406	3	0.0019226362348358	0.0156040998469001
FHL1	6.4524235850880665	0.0915578024545649	0.4052891089263014				14.180875981720485	0.0026690072474778	0.0299236205686221	10.316649783404277	2	0.0021346155779083	0.0171363402639282
KIFC3	17.953218447373466	0.0004497300922661	0.0062132739548241				2.566713282925283	0.4633550440169657	0.9172871461923664	10.259965865149374	2	0.0022367093113552	0.0179073037283522
EIF1AD	0.4683714282779007	0.9257830513064988	1.0	0.6120651167258784	0.893664871195861	1.0	24.66537050462389	1.813887070575313e-05	0.0003874217869726	8.581935683209222	3	0.0022479935702039	0.0179733089706977
SNX20	7.973464337451227	0.0465633130401088	0.2641710327979664	12.524524947456715	0.0057862599957106	0.0588147693234889				10.24899464245397	2	0.0022570136815052	0.0180088979647767
DNAH14	5.224941586472196	0.1560476400810794	0.5553766789522604	11.348173342270858	0.0099847292916701	0.0903124387871088	9.097462788495651	0.0280227423354521	0.1918203133225948	8.556859239079568	3	0.0023123969025064	0.0183887648770267
YR010	14.448616969287423	0.0023539522149599	0.0254449761409651							14.448616969287423	1	0.0023539522149599	0.0186564912479232
RAB7L1	5.455828336514921	0.1413045722591476	0.5251272243491113				14.862316555126124	0.0019381703202486	0.0230576220002323	10.159072445820524	2	0.0024303609386556	0.0192105735959916
KIAA0141							14.341128727312269	0.0024757425350689	0.0282256952984662	14.341128727312269	1	0.0024757425350689	0.0195171036514602
ELAVL3	18.829572857214263	0.000296502133077	0.0044075386851828				1.3871226469900162	0.7085560113733456	1.0	10.10834775210214	2	0.0025338134649515	0.0199350260965083
C19orf77	6.648284850857287	0.08399441811252	0.3827654376724536	4.268466814376357	0.2338958307454146	0.6950514674330227	14.421152313042754	0.0023844942831291	0.0274637316523319	8.4459679927588	3	0.0026192707616489	0.0205390429419751
CES4A							14.12341804786834	0.0027418832108163	0.0306050999187479	14.12341804786834	1	0.0027418832108163	0.0213729525167455
GIT2	9.158124601380734	0.027260758178392	0.1774447721754396	2.9898213996299985	0.3931971800154118	0.8626703157168735	13.048444897779063	0.0045330032408189	0.0458462785315195	8.398796966263266	3	0.0027614440833381	0.0214829449246538
KCND3	14.04906308452659	0.0028391244846957	0.0298481639904201							14.04906308452659	1	0.0028391244846957	0.0219142604644436
NALCN	2.790788518120753	0.4250185366938106	0.8853090875125474	16.38073414908971	0.0009473296406744	0.0135571313131771	5.934012838817218	0.1148651526377709	0.4886112627331062	8.368511835342561	3	0.0028566291918222	0.0220206259408722
FAM21C	0.8035527986330503	0.8486170634142038	1.0	15.684499946227922	0.0013159999072512	0.0179109817885216	8.602823529203924	0.035065322236275	0.2255408655146435	8.3636254246883	3	0.0028722814022397	0.0221124528525293
RIMS2							13.984576599386132	0.0029262220057902	0.0323417812081005	13.984576599386132	1	0.0029262220057902	0.0224692046873177
PAWR	1.0083225391471693	0.7992381576495583	1.0	15.778473932590463	0.0012589456142942	0.0172645160427034	8.124023588977696	0.0435168598879001	0.2642859565117583	8.303606686905109	3	0.0030714303530079	0.0232669211558739
TDRD5							13.858470550186608	0.0031042671644467	0.0337568214531244	13.858470550186608	1	0.0031042671644467	0.0234705621608585
TNFSF13	9.579751685670274	0.0224978980449731	0.154852725380619				10.07858964251868	0.017909772738701	0.1371547195208846	9.829170664094477	2	0.0031848828463435	0.0239423011176179
KLHL32							13.710579506467884	0.0033267826961985	0.03579208078248	13.710579506467884	1	0.0033267826961985	0.0249139996089597
ALOX12B	11.26376707946526	0.0103818336875223	0.0845718108716772				8.245210540001835	0.0412066719912056	0.2537569022134829	9.754488809733548	2	0.0033850703581983	0.0252545469941295
HSH2D	12.3635532944126	0.0062360906141136	0.0571075805235165				7.1225175894750326	0.0680935665689652	0.3548014760392198	9.743035441943816	2	0.0034168369053149	0.025411381387012
LRRFIP2	3.380135281315288	0.336644130007533	0.8118068205513649	1.6821451571907904	0.640910604424874	0.9804955415280618	19.208873377511487	0.000247513140147	0.0039276223054055	8.090384605339189	3	0.0038925925312046	0.0284310726877667
APOL1	2.5082252160674527	0.4738064364375146	0.914055555847664	5.043394521483938	0.168647022713714	0.5971641514708533	16.53930446288534	0.0008789071548247	0.0118482770112456	8.030308066812244	3	0.0041598525742534	0.0299940589576508
SHCBP1L							13.212820338421617	0.0041982597996652	0.0431066756712078	13.212820338421617	1	0.0041982597996652	0.0302341182284052
FOSB	13.16982864568138	0.0042833708873335	0.0423828277273							13.16982864568138	1	0.0042833708873335	0.0307534066440308
GRM6				13.142991488047189	0.0043373641884655	0.0469253457934735				13.142991488047189	1	0.0043373641884655	0.0311032938317797
IQCA1	2.076972619491643	0.556585388372451	0.9631006503726872	16.780280788354748	0.0007842133804876	0.0115663471444582				9.428626703923197	2	0.0044116264780918	0.0315401953466965
FRMD5							13.097660186213949	0.0044300996497981	0.0451210551856702	13.097660186213949	1	0.0044300996497981	0.0316531289177418
SOGA3	3.6469626914767375	0.3021957649040217	0.7780486020138991	13.463558908772358	0.0037342055860258	0.0416467650774828	6.800124503199021	0.078548837364045	0.387727171854506	7.970215367816039	3	0.0044448354222918	0.0317200838072425
CAPN9	15.571828747988736	0.0013877981869555	0.0162667591889113				3.1747333311768933	0.3654613709291884	0.8468599037049904	9.373281039582814	2	0.0046137645691512	0.0328068346543679
TRIM16L				16.453282903335722	0.0009153922263498	0.0132046698998605	2.273626265487147	0.5175922345666879	0.9443329938282842	9.363454584411436	2	0.0046505830058018	0.0330487644492831
TCP10L2	9.52163596728228	0.0231023005229998	0.1577669924604858				9.187169010081378	0.0269031495956374	0.1862978703873008	9.35440248868183	2	0.0046847527138067	0.0332715920965552
LIPA	11.039426055857158	0.0115145831381758	0.0916197702313944	5.40964537628326	0.1441438188838135	0.5456927077387747	7.287973904217196	0.0632640278180506	0.3392399457785723	7.912348445452538	3	0.0047369789045911	0.0335819997282915
KHNYN	17.081381082809962	0.0006800206648267	0.0087989718412405				1.5868326441816614	0.6623791011202049	0.9936177240688924	9.334106863495812	2	0.0047622538307783	0.03374095359434
TTK	1.274075977437248	0.7352980023222304	1.0	14.815294397206888	0.0019814929721584	0.0251232451048927	7.371349584437642	0.0609578229809593	0.3321512378144414	7.820239986360593	3	0.0052404696802304	0.0367765898924181
KRT39	2.246290513312847	0.5228882264864063	0.9453992674998424	11.287140334884535	0.0102703363146426	0.0920889833075958	9.807027195642268	0.0202797490082357	0.1503017415515221	7.780152681279883	3	0.0054753246589662	0.0382206104440824
HIST2H2AC	9.36011506287441	0.0248670235840742	0.1661498412014664				8.830785450028044	0.031627376483855	0.2096892989669603	9.095450256451226	2	0.0057724206882949	0.0399876242759741
C2orf44	3.0005114543703004	0.3915463267892973	0.8628237603437791	4.785128552552781	0.1882243974705494	0.6257119229621254	15.39146375655542	0.0015109105443457	0.0187917178758682	7.725701254492834	3	0.0058105843687697	0.0401813802109372
SWAP70	7.666083479031734	0.0534411631870996	0.2899795544074202	6.563948158705494	0.0871743767320275	0.4096288820821608	8.861920358939841	0.0311841945912834	0.2075665917436909	7.69731733222569	3	0.0059930759652782	0.0412023972612877
RASGRP2	8.85055754376998	0.0313452269900721	0.1964300891377851	3.0058511904350125	0.3907239172776738	0.8614282337296366	11.1495207729469	0.0109442349019096	0.0941371573041066	7.668643169050632	3	0.0061830143022048	0.0422380959697123
CBR3	7.500446264187935	0.0575469866459052	0.3033317800774818	9.943944264378242	0.019048689147444	0.1480267488909444	5.537399903079507	0.1364187231009428	0.5384417749216159	7.660596810548562	3	0.0062373432059766	0.0425109990839619
P4HA1	8.460562224277753	0.0373931440003788	0.2240784154222704	5.51071088550257	0.1379993895254	0.5341840321907158	8.968634774657469	0.0297108240682255	0.2005282552444769	7.646635961479265	3	0.0063326953015013	0.043086376260215
PSIP1	12.037689369230016	0.007255161484917	0.0638773997404819	7.3489095624970435	0.0615703790683421	0.3281483256098144	3.380648013610979	0.3365747488517924	0.8218723486192829	7.589082315112679	3	0.0067407557858867	0.0454184827168725
PSPH	9.456711695634135	0.0237963625349457	0.1603369810155023	6.65527255145478	0.0837360148411578	0.3983937980625726	6.626503009186556	0.0848048436757414	0.4055570322972162	7.579495752091824	3	0.0068111295508562	0.0458143384180174
B4GALT5				12.03666255514175	0.0072586194821708	0.0696653957472098				12.03666255514175	1	0.0072586194821708	0.0484933194218479
SURF4	7.460447814580426	0.0585834733549121	0.3064366298564633	9.428093701192712	0.0241087558305298	0.1767078888308711	5.644234254912211	0.130261858066979	0.5233218456627363	7.510925256895116	3	0.0073354232495426	0.0489511173396399
